Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Arjun Poudel,"June 8, 2024",Kathmandu-Post,"Post-monsoon is considered the dengue epidemic season. However, most districts in the country have already reported outbreaks of the deadly disease even before the onset of monsoon. Public health experts have warned of a massive outbreak of the potentially deadly virus in the coming days, as the monsoon is just around the corner, and authorities are not doing much to prevent outbreaks. “Except counting the number of infected people and releasing statements, not much of substance is being done,” said Dr Baburam Gautam, a public health expert. “The general public has stopped taking such statements on dengue infection seriously.” Dengue is a viral disease transmitted by female Aedes aegypti and Aedes albopictus mosquitoes. The same vectors also transmit chikungunya, yellow fever, and Zika virus, according to the World Health Organisation. According to data provided by the Epidemiology and Disease Control Division, at least 1,105 people from 69 districts have been infected with the dengue virus since January this year. Among the 69 districts that reported dengue outbreaks, Kathmandu has the highest number of cases: 112. Jhapa district recorded 109 cases, followed by Chitwan (73), Makwanpur (58), Sindhupalchok (44), Tanahun (39), Okhaldhunga (38), Doti (30), Rupandehi (28), and Bhaktapur (27). The three districts of the Valley—Kathmandu, Bhaktapur and Lalitpur—together reported 157 cases of infections in this period. Sindhupalchok, Rasuwa, and Kalikot are among the mountain districts that have reported dengue cases. Public health experts say reported cases could be just the tip of the iceberg, as around 80 percent of those infected are asymptomatic. Many people infected with dengue show mild symptoms and do not need treatment or can be treated with paracetamol at home. Last year, at least 20 persons died, and more than 52,000 were infected by the virus, which had spread to all 77 districts. In 2022, a total of 88 people died and over 54,000 were infected by the virus across the country. At the time, hospitals in the Kathmandu valley were overwhelmed with dengue patients and pharmacies had run out of paracetamol, the most widely used medicine to treat fever. In 2019, the disease killed at least six people and more than 16,000 were hospitalised across the country. The virus had spread to 68 districts at the time. Post-monsoon is considered a highly transmissible season for dengue, but Nepal has witnessed outbreaks of the deadly disease around the year, making the country endemic to the virus. Experts say this is the right time to prepare for and prevent possible outbreaks. Waiting for a massive outbreak would be a big mistake, they say. To reduce the risk, authorities should launch an awareness drive, step up vector surveillance, and take other measures. Health ministry officials said that they have alerted all related agencies to the risk of a dengue outbreak. “Even if massive outbreaks have not been seen in any place, many districts have already reported dengue cases,” said Gokarna Dahal, chief of the Vector Control Section at the division. “We have alerted all relevant agencies to the risk of an outbreak in the coming days.” Authorities and agencies in some local units have launched activities to raise residents' awareness of the risks, and we have urged all health agencies to take preventive measures, Dahal said. Epidemiologists and virologists say the dengue virus has emerged as a major public health issue in Nepal. They also say that despite thousands of people getting infected and scores dying from the disease, the authorities do not take it seriously. They said measures such as search-and-destroy and awareness drives should be initiated to contain the spread of virus-spreading vectors. Dengue-transmitting mosquitoes breed in clean water and bite people in daylight. Uncovered water tanks and discarded objects, such as plastic cups and bottles, could be breeding grounds for these mosquitoes. Symptoms include mild to high fever, severe muscle pain, rashes, severe headache, and pain in the eyes. Patients having these symptoms are advised to seek immediate treatment. While there is no specific cure for the disease, early detection and proper medical care can prevent death.",https://kathmandupost.com/health/2024/06/08/most-districts-report-dengue-outbreaks,health
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Post Report,"June 5, 2024",Kathmandu-Post,"Severe heat in the Tarai region has affected ongoing polio vaccination programmes. Officials at the Immunisation Section at the Family Welfare Division under the Department of Health Services say the immunisation campaign has been affected by school closures due to scorching heat. “The immunisation campaign will resume once schools resume their regular classes,” said Dr Abhiyan Gautam, chief of the Immunisation Section. “It will take more time for the campaign to complete due to the severe heat in Tarai districts.” Several districts’ maximum temperatures have either reached close to or crossed 40 degrees Celsius in the last few days. On Tuesday, Dhangadhi recorded 40.4 degrees Celsius, Nepalgunj 40.2 degrees Celsius and Birendranagar 37.3 degrees Celsius, the Met office’s data shows. Met officials anticipate monsoon will start at the end of next week and bring respite from scorching heat. Over 1.46 million children born between April 2016 and October 2018 are being inoculated with inactivated polio vaccine (IPV) in a nationwide immunisation drive started on May 26. Officials said that children who missed the IPV vaccine during the routine immunisation programme will be administered the vaccine, as they are at risk of getting infected with Type-2 polio. Gautam said that vaccination programmes are being carried out smoothly in the rest of the places. The vaccine is being administered in schools, booths and health posts. Nepal has been polio-free since 2010, but the World Health Organisation officially declared it polio-free on March 27, 2014 after maintaining zero polio cases for three consecutive years. After introducing the IPV vaccine in September 2014, the country switched to the bivalent oral poliovirus vaccine (bOPV0) from the trivalent oral poliovirus vaccine (tOPV). The trivalent oral poliovirus vaccine contains all three types of poliovirus: Type-1, Type-2, and Type-3. The current oral poliovirus vaccine is made up of live, attenuated poliovirus. The trivalent poliovirus vaccine was effective against all three types of poliovirus. However, the Type -2 component of this vaccine can lead to the circulation of vaccine-derived viruses. Its use was linked to a vaccine associated with paralytic polio, a condition in which children develop paralysis. Nepal became the first country in the South Asia region to incorporate the IPV vaccine in its routine immunisation programme in line with the UN Health body’s endgame strategic plan to eliminate the risk of vaccine-derived poliovirus and phase out all oral polio vaccines in the routine immunisation programme. IPV consists of inactivated poliovirus strains of all three poliovirus types. Gautam said that due to global shortages of the IPV vaccine, children born between April 13, 2016, and October 18, 2018 were inoculated only with the bivalent oral poliovirus vaccine. “Children who missed the IPV vaccine will be at high risk of poliovirus infection,” Gautam said. “So we are launching a campaign to inoculate them.” Health officials say that children should continuously receive the bivalent poliovirus vaccine, even if they are administered the IPV vaccine, as the bivalent poliovirus vaccine is also necessary for intestinal immunity, while IPV provides mucosal immunity. Childhood immunisation is the number one priority of the government, under which 13 types of vaccines are given against a range of diseases, including measles-rubella, pneumonia, tuberculosis, diphtheria, pertussis, tetanus, hepatitis B, rotavirus, Japanese encephalitis and typhoid under the regular immunisation programme, free of cost. Regular immunisation is one of the most successful programmes in Nepal, with a high coverage rate. The country has demonstrated remarkable progress in reducing the under-five mortality rate and the regular immunisation programme is credited with that. The Nepal Demographic and Health Survey-2022 , carried out by the Ministry of Health and Population, however, showed that at least four percent of the children aged between 12 and 23 months received no vaccine at all. This figure was one percent in 2016. The Ministry of Health and Population said that the vaccine coverage rate for polio is 95 throughout the country.",https://kathmandupost.com/health/2024/06/05/heatwave-condition-affects-polio-vaccination-in-tarai,health
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Arjun Poudel,"June 3, 2024",Kathmandu-Post,"The 16th five-year periodic plan, proposed by the National Planning Commission, aims to reduce neonatal deaths to 13 from the existing 21 in every 1,000 live births. Public health experts, however, are sceptical of its success, as neonatal deaths have not declined since 2016, and the measures taken at present are not sufficient to lessen the ongoing death rates. “Both the Nepal Demographic and Health Survey-2022 and the finance ministry’s recent report show neonatal deaths constantly high,” said Dr Shyam Raj Upreti, former director general at the Department of Health Services. “It will not be easy to pick high-hanging fruits. It requires a lot of investments and micro planning, which are currently lacking.” A recent report by the Ministry of Finance shows that 21 neonates die in every 1,000 live births, the same results shown by the Nepal Demographic and Health Survey-2022 , carried out by the Ministry of Health and Population. The government’s target for Sustainable Development Goals is to reduce neonatal mortality to 12 deaths per every 1,000 live births by 2030. The SDGs, a follow-up on the Millennium Development Goals (MDGs), aim to end poverty, hunger, and all forms of inequality in the world by 2030. Nepal has committed to meeting the goals. The 16th five-year plan, which starts next fiscal year and ends in 2029, is aligned with the SDG targets. Public health experts say meeting the goal is easier said than done. Most health facilities having birthing centres lack neonatal units, trained human resources, and quality services. “Without ensuring quality services, which require trained human resources and advanced facilities, among others, it is impossible to reduce neonatal deaths,” said Upreti. “The government has made various plans to reduce child deaths—including neonatal deaths—but does not pay much attention to their effective implementation.” The finance ministry’s recent report shows that the institutional delivery rate increased to 80 percent from 79 percent last year. The rise in institutional deliveries has contributed to lessening the maternal mortality rate, which is 151 in every 100,000 live births. “Fifty percent of the neonates die in the first 24 hours of birth,” said Dr Abhiyan Gautam, chief of the Immunisation Section at the Family Welfare Division of the Department of Health Services. “Most of our health facilities, including birthing centres, lack proper infrastructures.” Study shows that 85 percent of all deaths among children under the age of five in Nepal take place before a child’s first birthday, with 64 percent occurring during the first month of life. Along with trained human resources, infrastructures and quality services, deaths of neonates are also linked to the antenatal care visit of pregnant women, access to health facilities, timely referral system and others, experts say. The government has been taking various measures to reduce neonatal deaths, including planning to set up a ‘special newborn care unit’ in all district hospitals throughout the country. For that, concerned agencies under the health ministry have imparted training to all doctors, nurses and paramedics serving in Nuwakot, Dhading, Sindhupalchok and Makawanpur district hospitals. Special newborn care units are general units designed to care for newborn children who fall ill shortly after birth. Doctors, nurses, and paramedics monitor ailing children admitted to the unit. The health ministry has installed an underfloor heating system at birthing centres in four mountain districts to curb postpartum and neonatal deaths there. Underfloor heating is a form of central heating that ensures indoor climate control for thermal comfort. It uses an electrical heating cable installed underneath the flooring. Hypothermia, infection, low birth weight, premature birth, and abnormal birth asphyxia are among the leading causes of neonatal deaths, doctors say. Some of the programmes being undertaken to lower child mortality include newborn care, kangaroo care, exclusive breastfeeding, infection prevention, chlorhexidine for umbilical cord care, and free neonatal care. “Whatever the achievements we made so far were achieved by the measures taken as of now,” said Upreti. “The ongoing programme may not achieve further progress. Government must implement the programmes and plans to prevent more deaths.”",https://kathmandupost.com/health/2024/06/03/nepal-aims-to-reduce-neonatal-deaths-to-13-but-experts-sceptical-about-the-goal-s-success,health
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Author not Found,Date not found,Kathmandu-Post,Content not found,https://kathmandupost.com/food,food
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Aarati Ray,"May 10, 2024",Kathmandu-Post,"Aditya Mishra is a Nepali chef and entrepreneur based in New York. Passionate about elevating Nepali cuisine globally, Mishra sharpened his culinary skills while staging at various Michelin-starred restaurants in the city during his time at culinary school. A recipient of the James Beard Foundation National Scholars Scholarship in 2023, Mishra’s early experiences inspired him to establish his own supper club, ‘The Sewing Tin’, alongside co-founder Akhil Upad. In an interview with Post’s Aarati Ray , Mishra discusses his restaurant in New York, serving Nepali cuisines there and the recipe for his signature dish. How did your cooking journey start in New York? At 14, I told my parents I wanted to be a chef, but they preferred I pursue a stable career like engineering, as many Nepali families do. So, I left for Louisiana in 2019 to study engineering. But, cooking never left my heart so, after a year, I left engineering college and moved to New York City. It’s been three and a half years and my parents only learned about it later. When my mom visited me in NYC and saw my dedication to cooking, she saw my passion and supported my decision. What sparked your interest in cooking from a young age? As a child, I was drawn to cooking shows on TLC. The glamour of cooking, eating, travelling and the prosperity of famous chefs was fascinating. Around age 16, I discovered Chef Anthony Bourdain’s groundbreaking book, ‘Kitchen Confidential’, which shed light on the reality of the culinary industry. I learned how he became a cultural icon in NYC, reshaping perceptions of chefs. I was also fascinated by chefs like Marco Pierre White, who was a mentor to Gordon Ramsay. Their stories of achieving fame while maintaining discipline intrigued me. But, as I grew older and entered the culinary world, I realised it was far from glamorous—it involved dedication and I am glad I persevered. How did the idea for The Sewing Tin originate? The concept of ‘The Sewing Tin’ came when I realised the stark contrast between the romanticised view of kitchen work and its harsh reality. Witnessing the struggles of many kitchen staff—economic hardships, immigration challenges and language barriers—I had to rediscover my love for cooking. During my internship at ‘Junoon’ restaurant, I met my co-founder, Akhil Upad, who shared my culinary enthusiasm despite his preparations for medical college. Together, we wanted to create a dining experience that was more personal and communal, offering fine dining with a sense of community. We wanted our food to tell stories, so we named our restaurant ‘The Sewing Tin’ inspired by the immigrant experience in NYC. When immigrants opened cookie boxes as kids, they often found sewing supplies instead of food. ‘The Sewing Tin’ is like opening a cookie box and finding sewing supplies—something uniquely desi, or South Asian. Tareko machha (pan-fried fish), one of the Nepali flavour-inspired dishes at The Sewing Tin. Photo: Courtesy of The Sewing Tin NYC How do you promote Nepali cuisine in New York City through The Sewing Tin? My partner is from Atlanta with Indian roots, while I come from Nepal, so our menu celebrates and reflects both cultures and heritage. We represent our respective cultures authentically. For example, we have a dish inspired by Newari cuisine called kachaila , similar to French Tartar. We present it as Tartar to make it accessible to our customers but infuse it with Nepali flavours, telling stories about its origins and giving diners a taste of my homeland. What do you think of the prospects of Nepali cuisine abroad? I’m on a mission to share Nepali food worldwide. I have served up dishes like chatamari and lamb sekuwa in my restaurant. But I’m still learning and want to explore more of Nepal’s cuisines. My big dream? To make Nepali cuisine reach more places because it’s got something special that can wow taste buds everywhere. How do you see the changes in restaurants in Nepal? The restaurant industry has deep roots in community and bringing people together, dating back centuries. While this core idea remains, modern restaurants have evolved, making changes to adapt to the times. Yet, in Nepal, despite the growing number of restaurants, many lack uniqueness and storytelling, focusing more on making money than fostering a sense of community. I’ve noticed a troubling trend of rising prices, especially for beloved dishes like momos, which makes people question if they're getting value for their money. It seems like profits are taking precedence over creating genuine, authentic culinary experiences. The industry is starting to lose the creativity and passion that once made it special. It might be time for chefs to shake things up, challenge the norm and bring fresh ideas to the table, revitalising the culinary scene with renewed energy and creativity. What challenges have you faced in New York as an outsider? Living in a bustling city like New York as an outsider has its challenges. But, this city is also full of opportunities for those who are passionate. If you stay true to your culture and want to share your story, opportunities are waiting for you. Even though it can be daunting because of the tough competition, the city appreciates determination and expertise. When I started my journey here, all I wanted to do was cook, eat and share the story of Nepal and its diverse cultures. Instead of focusing on the difficulties, I embraced the chance to follow my passion. What do you think about the criticism of blending Nepali food with modern culinary styles? Chefs care about their food—it’s like they’re sharing a story. They’ve put in a lot of effort to become skilled, so let them be creative. It’s okay to give helpful advice but don’t be mean just to criticise. Chefs shouldn’t also just copy what’s popular, they should cook what they truly love. That’s what makes food special and meaningful. Mishra’s signature dish: Confit Duck Chatamari Mishra’s signature dish, Confit Duck Chatamari. Photo: Courtesy of Avani A traditional Nepali delicacy with French influence. Ingredients: Duck (Legs and breast) Rice (soaked overnight) Mayonnaise Whole spices (cloves, cinnamon, cardamom, bay leaf) Red onion Garlic Ginger Mula ko achar (Fermented radish) Scallions Lemon juice Nepali pepper Vinegar Salt Sugar Procedure: For the Duck : Season duck with salt and pepper. Cook in a covered pan with whole spices, garlic, and ginger at low heat for 2 hours on a stove (270 degrees in the oven) Increase heat to crisp up the skin (approximately 15 minutes). Shred the duck meat. Confit Garlic Aioli : Mash cooked garlic and ginger and mix with mayonnaise, lemon juice, Nepali pepper and fermented radishes. Pickled Onions : Slice onions and cook in a mixture of vinegar, water, salt, sugar, and whole spices until softened (about 10 minutes). For the chatamari : Blend soaked rice to make a batter, let it ferment for 6 hours, and adjust consistency with water. Assembling : Cook chatamari batter in duck fat for 4 minutes. Top with shredded duck, aioli, pickled onions and scallions. Serve",https://kathmandupost.com/food/2024/05/10/taking-nepali-taste-to-new-york,food
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Aarati Ray,"May 10, 2024",Kathmandu-Post,"Aditya Mishra is a Nepali chef and entrepreneur based in New York. Passionate about elevating Nepali cuisine globally, Mishra sharpened his culinary skills while staging at various Michelin-starred restaurants in the city during his time at culinary school. A recipient of the James Beard Foundation National Scholars Scholarship in 2023, Mishra’s early experiences inspired him to establish his own supper club, ‘The Sewing Tin’, alongside co-founder Akhil Upad. In an interview with Post’s Aarati Ray , Mishra discusses his restaurant in New York, serving Nepali cuisines there and the recipe for his signature dish. How did your cooking journey start in New York? At 14, I told my parents I wanted to be a chef, but they preferred I pursue a stable career like engineering, as many Nepali families do. So, I left for Louisiana in 2019 to study engineering. But, cooking never left my heart so, after a year, I left engineering college and moved to New York City. It’s been three and a half years and my parents only learned about it later. When my mom visited me in NYC and saw my dedication to cooking, she saw my passion and supported my decision. What sparked your interest in cooking from a young age? As a child, I was drawn to cooking shows on TLC. The glamour of cooking, eating, travelling and the prosperity of famous chefs was fascinating. Around age 16, I discovered Chef Anthony Bourdain’s groundbreaking book, ‘Kitchen Confidential’, which shed light on the reality of the culinary industry. I learned how he became a cultural icon in NYC, reshaping perceptions of chefs. I was also fascinated by chefs like Marco Pierre White, who was a mentor to Gordon Ramsay. Their stories of achieving fame while maintaining discipline intrigued me. But, as I grew older and entered the culinary world, I realised it was far from glamorous—it involved dedication and I am glad I persevered. How did the idea for The Sewing Tin originate? The concept of ‘The Sewing Tin’ came when I realised the stark contrast between the romanticised view of kitchen work and its harsh reality. Witnessing the struggles of many kitchen staff—economic hardships, immigration challenges and language barriers—I had to rediscover my love for cooking. During my internship at ‘Junoon’ restaurant, I met my co-founder, Akhil Upad, who shared my culinary enthusiasm despite his preparations for medical college. Together, we wanted to create a dining experience that was more personal and communal, offering fine dining with a sense of community. We wanted our food to tell stories, so we named our restaurant ‘The Sewing Tin’ inspired by the immigrant experience in NYC. When immigrants opened cookie boxes as kids, they often found sewing supplies instead of food. ‘The Sewing Tin’ is like opening a cookie box and finding sewing supplies—something uniquely desi, or South Asian. Tareko machha (pan-fried fish), one of the Nepali flavour-inspired dishes at The Sewing Tin. Photo: Courtesy of The Sewing Tin NYC How do you promote Nepali cuisine in New York City through The Sewing Tin? My partner is from Atlanta with Indian roots, while I come from Nepal, so our menu celebrates and reflects both cultures and heritage. We represent our respective cultures authentically. For example, we have a dish inspired by Newari cuisine called kachaila , similar to French Tartar. We present it as Tartar to make it accessible to our customers but infuse it with Nepali flavours, telling stories about its origins and giving diners a taste of my homeland. What do you think of the prospects of Nepali cuisine abroad? I’m on a mission to share Nepali food worldwide. I have served up dishes like chatamari and lamb sekuwa in my restaurant. But I’m still learning and want to explore more of Nepal’s cuisines. My big dream? To make Nepali cuisine reach more places because it’s got something special that can wow taste buds everywhere. How do you see the changes in restaurants in Nepal? The restaurant industry has deep roots in community and bringing people together, dating back centuries. While this core idea remains, modern restaurants have evolved, making changes to adapt to the times. Yet, in Nepal, despite the growing number of restaurants, many lack uniqueness and storytelling, focusing more on making money than fostering a sense of community. I’ve noticed a troubling trend of rising prices, especially for beloved dishes like momos, which makes people question if they're getting value for their money. It seems like profits are taking precedence over creating genuine, authentic culinary experiences. The industry is starting to lose the creativity and passion that once made it special. It might be time for chefs to shake things up, challenge the norm and bring fresh ideas to the table, revitalising the culinary scene with renewed energy and creativity. What challenges have you faced in New York as an outsider? Living in a bustling city like New York as an outsider has its challenges. But, this city is also full of opportunities for those who are passionate. If you stay true to your culture and want to share your story, opportunities are waiting for you. Even though it can be daunting because of the tough competition, the city appreciates determination and expertise. When I started my journey here, all I wanted to do was cook, eat and share the story of Nepal and its diverse cultures. Instead of focusing on the difficulties, I embraced the chance to follow my passion. What do you think about the criticism of blending Nepali food with modern culinary styles? Chefs care about their food—it’s like they’re sharing a story. They’ve put in a lot of effort to become skilled, so let them be creative. It’s okay to give helpful advice but don’t be mean just to criticise. Chefs shouldn’t also just copy what’s popular, they should cook what they truly love. That’s what makes food special and meaningful. Mishra’s signature dish: Confit Duck Chatamari Mishra’s signature dish, Confit Duck Chatamari. Photo: Courtesy of Avani A traditional Nepali delicacy with French influence. Ingredients: Duck (Legs and breast) Rice (soaked overnight) Mayonnaise Whole spices (cloves, cinnamon, cardamom, bay leaf) Red onion Garlic Ginger Mula ko achar (Fermented radish) Scallions Lemon juice Nepali pepper Vinegar Salt Sugar Procedure: For the Duck : Season duck with salt and pepper. Cook in a covered pan with whole spices, garlic, and ginger at low heat for 2 hours on a stove (270 degrees in the oven) Increase heat to crisp up the skin (approximately 15 minutes). Shred the duck meat. Confit Garlic Aioli : Mash cooked garlic and ginger and mix with mayonnaise, lemon juice, Nepali pepper and fermented radishes. Pickled Onions : Slice onions and cook in a mixture of vinegar, water, salt, sugar, and whole spices until softened (about 10 minutes). For the chatamari : Blend soaked rice to make a batter, let it ferment for 6 hours, and adjust consistency with water. Assembling : Cook chatamari batter in duck fat for 4 minutes. Top with shredded duck, aioli, pickled onions and scallions. Serve",https://kathmandupost.com/food/2024/05/10/taking-nepali-taste-to-new-york,food
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Anusha Dhakal,"April 27, 2024",Kathmandu-Post,"Celeus Baral exudes a serene aura when you meet her, and when she tells you she bakes, it makes sense. Even during a brief encounter, you can tell she has the patience needed to be a baker. “You can eyeball cooking, but baking is chemistry. You have to be meticulous. You cannot rush it, or it does not turn out as expected,” says the 21-year-old environment science student. She also runs the online baking shop Bakeleus. Recently, she has also started selling her baked goods beyond her online shop, with her first stall appearing at The Yellow House’s Night Market. Bakeleus’s menu lists a variety of offerings, including jams, granola, tarts, cakes, cookies, cupcakes and brownies. Baral began baking in 2020, during the lockdown, and launched her online shop last year. She grows much of the produce she incorporates into her baking, and believes we should all understand the origins of our food. “This connection fosters gratitude and a deeper appreciation for nature,” she says. Her background in environmental science, coupled with her affinity for the natural world, imbues her creations with a unique artistic sensibility. Each item she bakes is a testament to her creativity and experimentation, as she believes consistent practice is the key to mastery. Despite the demands of being a full-time student, Baral strives to accommodate orders, typically requiring a minimum of 72 hours' notice for delivery. She is a passionate and discerning individual, evident in the love she infuses into her baking. Additionally, Baral advocates for a zero-waste policy at home, ensuring that every scrap of food and all household items are recycled. Three easy to bake recipes you can try at home Mini carrot cakes Ingredients: 38 g milk or yoghurt 35 g all-purpose flour 1/4 tea spoon ground cinnamon 1/8 tea spoon ground ginger A pinch of cardamom 1 tea spoon baking powder ½ tea spoon fine sea salt 2 large eggs, at room temperature 27 g granulated sugar 13 g brown sugar (or 39 g of regular granulated sugar) 1 tea spoon vanilla extract 27 g extra virgin olive oil 33 g carrots, peeled and shredded Chopped walnuts Candied lemon or orange slices (optional for garnish) Cream cheese frosting 56.5 g unsalted butter, softened 113.5 g cream cheese, softened 1/2 teaspoon vanilla extract A pinch of salt 250 g powdered sugar Directions: For the cake: Preheat the oven to 195°C. Line and grease 6-inch square inch pan. Whisk flour, cinnamon, ginger, cardamom, spices, baking powder and salt. Beat eggs, sugar and vanilla until fluffy. Gradually mix in oil and milk, then add the flour mixture and fold in the carrots and walnuts. Bake for 15 to 20 minutes and let it cool down. Then cut out circles. For the cream cheese frosting: Beat softened butter, then mix in powdered sugar, vanilla, lemon juice, and cream cheese until smooth. Chill the frosting for 30 minutes before using. Frost mini cakes and top with candied lemon slices. Instructions for frosting: In a mixing bowl, beat softened butter until smooth. Add cream cheese, vanilla extract, and a pinch of salt. Beat until well combined. Gradually add powdered sugar and beat until creamy and smooth. Use to frost the carrot cake however you desire! Mulberry fudge cake Ingredients: 2 eggs 100 g of sugar 50 g of butter 40 g of chocolate 120 ml of plain yogurt 60 g of flour 22.5 g of cocoa powder 1.25 g of baking powder 120 ml of frozen or fresh mulberries Directions: Preheat the oven at 180°C and start by creaming together the eggs and half of the sugar until frothy. Melt the butter and chocolate together and add into the egg mixture (only after the butter and chocolate mixture have reached room temperature). Mix this well. Add the yogurt and mix. Add the cocoa powder and mix. Add into the flour and baking powder and beat until you see no lumps. Add in half of the mulberries and chopped walnuts and mix. Pour the batter into a greased baking dish. Bake until you can insert a thin stick into the cake and it comes out clean. Top it with vanilla ice cream and more fresh mulberries. Serve it hot. Strawberry Casserole Ingredients: 125 g greek yogurt (or any full-fat yogurt) 125 g cream cheese 60 ml full-fat milk 3 table spoons honey 1 tea spoon vanilla extract 80 g all-purpose flour 40 g granulated sugar A pinch of salt Freshly cut strawberries (could be frozen) Almond flakes (optional) Directions: Preheat the oven to 180°C. Blend together greek yogurt, cream cheese, milk, honey, vanilla extract, flour, sugar and salt until smooth. Line a baking pan with parchment paper. Pour the blended mixture into the lined baking pan. Top the mixture with freshly cut strawberries and sprinkle almond flakes on top. Bake in the preheated oven for 25 to 30 minutes or until the casserole is completely cooked and slightly brown on top. Serve hot, optionally with cold ice cream or a dollop of whipped cream.",https://kathmandupost.com/recipes/2024/04/27/patience-passion-and-pastries,recipes
Heading,Author,Publication_date,Source,Content,Link,Category
Heading not Found,Post Report,"January 27, 2024",Kathmandu-Post,"Potato, a staple food of hundreds of thousands of people, especially those residing in the mountainous regions, is among the most widely consumed and versatile crops in Nepal. The vegetable is relatively cheap and used in almost all cuisines and curries. This ubiquity could perhaps be why someone might be snubbingly called an ‘aloo’ in Nepal, but the reference does not make potatoes less important. Why have them With zero fat, potatoes contain many important nutrients—vitamins B1, B6, Vitamin C, which is an antioxidant, minerals and fibre. Along with starch, it is a good source of potassium, copper, vitamin C, manganese, phosphorus, niacin, dietary fibre and pantothenic acid. Potassium derived from potatoes is an electrolyte that benefits the heart, muscles and nervous system. Potato skin contains fibre, which is important for digestive health. Compared to other vegetables, potatoes are more energy-dense. It is free of fat, gluten, cholesterol and sodium. The relatively cheap plant-based food is also a good source of carbohydrates. Filled with nutrients, one can get a lot of them by consuming potatoes. Sourcing of potatoes Potatoes thrive in diverse climatic conditions. The country cultivates potatoes on around 200,000 hectares of land—from the plains of Tarai to the mountainous region. Every year, Nepal churns out around 3,410,000 tons of the stuff. It also imports potatoes and potato products worth Rs 8.71 billion. “These imports include potato chips, frozen potatoes and fresh potatoes,” said Biswas Poudel, a senior technical officer at the National Potato Research Programme. As its cultivation is possible in diverse landscapes, even climate change does not affect potato farming, experts say. Types of potatoes Red and white potatoes are popular and widely available in the country. Lately, dark potatoes or blue potatoes are gaining popularity. “Red potatoes are highly popular,” said Poudel. “Potatoes that come in colour contain more nutrients. Darker potatoes are packed with antioxidants.” Potatoes that taste sweet are a good source of vitamin A, an important nutrient for immunity and eye health. Purple potatoes are rich in antioxidants, including anthocyanins that may prevent heart disease and cancer and boost brain health. Other benefits As potatoes contain important nutrients, they benefit human health in multiple ways. Iron, phosphorus, calcium, magnesium, and zinc contained in potatoes help the body build and maintain its structure and strength. Consumption of the vegetable that is rich in potassium, calcium and magnesium helps reduce blood pressure naturally. Potatoes also contain a significant amount of fibre, which helps in lowering cholesterol levels in the blood and ultimately lessens the risk of heart disease. Fibre also boosts digestive health. Compared to other green vegetables, farmers use only a minimal amount of pesticides in potatoes, making them safe to eat. Chips and french fries Of late potato chips and french fries are gaining popularity in Nepal. They are also popular dishes in most restaurants and people have even started making french fries at home. Children love potato chips the most. Intake of nutrients and micronutrients, fibre and antioxidants components depends on how potatoes were cooked or prepared for food. Consumption of a lot of chips and french fries can lead to added calories and unhealthy weight gain. “Fibre and antioxidant and other micronutrients of the potatoes may be lost while frying,” said Poudel. “As potatoes are a carbohydrate-rich vegetable, it is not necessary to consume them with rice, which many people do in Nepal.” Experts say diabetic people should limit their potato intake as they cause spikes in blood sugar.",https://kathmandupost.com/food/2024/01/27/know-your-food-potato,food
Heading,Author,Publication_date,Source,Content,Link,Category
